Recoding_name,Speaker_id,Beginning,Ending,Transcript ,Category,Note,,
2009-Khiv-2.eaf,arhit.хив.26,108633,111244,Тридцать шестой год… годом я…,,,,
2009-Khiv-2.eaf,arhit.хив.26,111991,113449,поступил первый…,,,,
2009-Khiv-2.eaf,arhit.хив.26,114497,115139,курс,,,,
2009-Khiv-2.eaf,arhit.хив.26,115489,118642,<нрзб> Дербентского сельского хозяйственного техникума.,,,,
2009-Khiv-2.eaf,arhit.хив.26,120579,121910,Там учился я…,,,,
2009-Khiv-2.eaf,arhit.хив.26,122485,124129,на землестроителя (землеустроителя?}.,,,,
2009-Khiv-2.eaf,arhit.хив.26,125403,127289,Специальность такая есть…,,,,
2009-Khiv-2.eaf,arhit.хив.26,127935,129041,землестроитель {землеустроитель?}.,,,,
2009-Khiv-2.eaf,arhit.хив.26,134854,136141,Здесь учились…,,,,
2009-Khiv-2.eaf,arhit.хив.26,137569,138429,на…,,,,
2009-Khiv-2.eaf,arhit.хив.26,139266,141075,табасаранском языке.,,,,
2009-Khiv-2.eaf,arhit.хив.26,141354,143834,"Этот, значит, самый основатель…",,,,
2009-Khiv-2.eaf,arhit.хив.26,144904,147560,табасаранского языка Чабуду Тимирхан.,,,,
2009-Khiv-2.eaf,arhit.хив.26,149425,153751,"С Хива. Там, там, хивский человек.",,,,
2009-Khiv-2.eaf,arhit.хив.26,154411,154969,Да…,,,,
2009-Khiv-2.eaf,arhit.хив.26,155917,158039,Он окончил медресе…,,,,
2009-Khiv-2.eaf,arhit.хив.26,158639,159520,он…,,,,
2009-Khiv-2.eaf,arhit.хив.26,160127,162372,"знал этот, арабский язык.",,,,
2009-Khiv-2.eaf,arhit.хив.26,162756,164044,Он знал этот…,,,,
2009-Khiv-2.eaf,arhit.хив.26,164892,169764,"ну, я, я и говорю, русский знал, азербайджанский знал…",,,,
2009-Khiv-2.eaf,arhit.хив.26,172780,173382,Наши…,,,,
2009-Khiv-2.eaf,arhit.хив.26,174137,176087,Дагестанские языки знал.,,,,
2009-Khiv-2.eaf,arhit.хив.26,177836,180128,"Да, я у него учился здесь.",,,,
2009-Khiv-2.eaf,arhit.хив.26,181463,183348,"Преподавал в школе, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,185378,186181,Тридцать…,,,,
2009-Khiv-2.eaf,arhit.хив.26,186527,187409,тридцать…,,,,
2009-Khiv-2.eaf,arhit.хив.26,188067,190166,"втором, третьем году я учился…",,,,
2009-Khiv-2.eaf,arhit.хив.26,191790,192286,Э.,,,,
2009-Khiv-2.eaf,arhit.хив.26,193905,194443,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,195706,200091,"Тридцать… тридцать второй, тридцать второй третий год я учился в…",,,,
2009-Khiv-2.eaf,arhit.хив.26,201866,204472,Табасаранском районе селении Тыниц.,,,,
2009-Khiv-2.eaf,arhit.хив.26,206180,207631,Эта школа была…,,,,
2009-Khiv-2.eaf,arhit.хив.26,209051,210591,седьмой класс был там.,,,,
2009-Khiv-2.eaf,arhit.хив.26,211923,212131,Здесь…,,,,
2009-Khiv-2.eaf,arhit.хив.26,212941,214820,"школы не было, понимаете?",,,,
2009-Khiv-2.eaf,arhit.хив.26,219246,220117,Начальный…,,,,
2009-Khiv-2.eaf,arhit.хив.26,220490,224493,"Начальный три, четыре класса здесь были… четыре класса.",,,,
2009-Khiv-2.eaf,arhit.хив.26,226839,229296,А потом я поехал туда учиться…,,,,
2009-Khiv-2.eaf,arhit.хив.26,229903,232312,Табасаранский район селение Тыниц.,,,,
2009-Khiv-2.eaf,arhit.хив.26,233264,234910,"Ты=, Тыниц, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,235031,235385,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,237375,238946,Там я учился…,,,,
2009-Khiv-2.eaf,arhit.хив.26,239724,240396,тридцать…,,,,
2009-Khiv-2.eaf,arhit.хив.26,241134,243602,"пятого года, тридцать пятом году",,,,
2009-Khiv-2.eaf,arhit.хив.26,243718,245658,я заболею малярией.,,,,
2009-Khiv-2.eaf,arhit.хив.26,247686,249676,Сколько? Девять месяцев я болел.,,,,
2009-Khiv-2.eaf,arhit.хив.26,251288,255282,"Привезли сюда мне, вот, вот этот Чабуду Тимирхан.",,,,
2009-Khiv-2.eaf,arhit.хив.26,257252,257957,Мне…,,,,
2009-Khiv-2.eaf,arhit.хив.26,258453,261272,"Когда малярия кончалась у меня, да?",,,,
2009-Khiv-2.eaf,arhit.хив.26,262630,264213,в школе преподавал меня он.,,,,
2009-Khiv-2.eaf,arhit.хив.26,265109,266929,На русском языке тогда он.,,,,
2009-Khiv-2.eaf,arhit.хив.26,267720,268886,На русском языке.,,,,
2009-Khiv-2.eaf,arhit.хив.26,272445,273760,"В интернате, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,276608,278551,Тридцать… тридцать… тридцать.,,,,
2009-Khiv-2.eaf,arhit.хив.26,279375,281091,"Тридцать, даже больше тридцати километров.",,,,
2009-Khiv-2.eaf,arhit.хив.26,285352,288354,"Перед, здесь появились школа тридцать",,,,
2009-Khiv-2.eaf,arhit.хив.26,288673,291173,"пятого года, дальше по= появилась.",,,,
2009-Khiv-2.eaf,arhit.хив.26,291696,292792,"Да, полная уже.",,,,
2009-Khiv-2.eaf,arhit.хив.26,296107,297859,Четырнадцатом году.,,,,
2009-Khiv-2.eaf,arhit.хив.26,298978,300440,Четырнадцатом году,,,,
2009-Khiv-2.eaf,arhit.хив.26,300579,303959,тысяча девятьсот четырнадцатом году. Здесь школа была.,,,,
2009-Khiv-2.eaf,arhit.хив.26,304599,305095,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,308326,308842,Нет.,,,,
2009-Khiv-2.eaf,arhit.хив.26,309553,311628,"Нет, не религиозная.",,,,
2009-Khiv-2.eaf,arhit.хив.26,312923,316311,"Нет, не религиозная, а, просто преподавали…",,,,
2009-Khiv-2.eaf,arhit.хив.26,317009,318086,на…,,,,
2009-Khiv-2.eaf,arhit.хив.26,318718,320364,табасаранском языке…,,,,
2009-Khiv-2.eaf,arhit.хив.26,320737,322890,на азербайджанском языке…,,,,
2009-Khiv-2.eaf,arhit.хив.26,323641,325712,Да. На лезгинском языкее.,,,,
2009-Khiv-2.eaf,arhit.хив.26,332219,335941,"На… всё что этот преподавали, все предметы.",,,,
2009-Khiv-2.eaf,arhit.хив.26,336956,337393,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,341890,344187,"Нет, выбора-то не надо, нельзя.",,,,
2009-Khiv-2.eaf,arhit.хив.26,344291,346182,Нет. Выбирать-то не надо.,,,,
2009-Khiv-2.eaf,arhit.хив.26,346771,348749,Не предоставляли это делать.,,,,
2009-Khiv-2.eaf,arhit.хив.26,352267,355623,"Мне, тогда было наверно будет больше семи лет.",,,,
2009-Khiv-2.eaf,arhit.хив.26,359263,362297,Я знал только свой табасаранский язык.,,,,
2009-Khiv-2.eaf,arhit.хив.26,363048,363534,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,364928,367715,Я… Там нам преподавали,,,,
2009-Khiv-2.eaf,arhit.хив.26,368269,372572,"на азербайджанском, перв= начали преподавать на азербайджанском.",,,,
2009-Khiv-2.eaf,arhit.хив.26,372773,373248,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,374940,376918,Вот этот самый Чабуду.,,,,
2009-Khiv-2.eaf,arhit.хив.26,380056,384507,"Местный человек, да. Он знал, знает все арабский язык знал,",,,,
2009-Khiv-2.eaf,arhit.хив.26,384859,386660,"он русский язык знал,",,,,
2009-Khiv-2.eaf,arhit.хив.26,387080,388710,азербайджанский знал.,,,,
2009-Khiv-2.eaf,arhit.хив.26,389169,390631,Он преподавал ээ…,,,,
2009-Khiv-2.eaf,arhit.хив.26,392823,394046,На… Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,395068,398175,"Не, не мне, конечно… не всех одна…",,,,
2009-Khiv-2.eaf,arhit.хив.26,398630,399660,"Всех, всех.",,,,
2009-Khiv-2.eaf,arhit.хив.26,399950,400500,Всех.,,,,
2009-Khiv-2.eaf,arhit.хив.26,401307,402774,Всех учили сколько надо...,,,,
2009-Khiv-2.eaf,arhit.хив.26,412335,415729,Да. Начали учить на азербайджанском языке.,,,,
2009-Khiv-2.eaf,arhit.хив.26,416851,417972,А потом…,,,,
2009-Khiv-2.eaf,arhit.хив.26,418729,420492,когда уже советский власть…,,,,
2009-Khiv-2.eaf,arhit.хив.26,420900,422330,"разрувался, да?",,,,
2009-Khiv-2.eaf,arhit.хив.26,423168,427193,Тогда начали преподавать на… своём языке тоже.,,,,
2009-Khiv-2.eaf,arhit.хив.26,428496,429723,На табасаранском.,,,,
2009-Khiv-2.eaf,arhit.хив.26,431237,433430,Это было тридцать восьмой год.,,,,
2009-Khiv-2.eaf,arhit.хив.26,437165,437850,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,439279,440220,Я здесь…,,,,
2009-Khiv-2.eaf,arhit.хив.26,440898,444213,четыре класса кончил <нрзб> поехал,,,,
2009-Khiv-2.eaf,arhit.хив.26,444578,445715,учиться в Дербент,,,,
2009-Khiv-2.eaf,arhit.хив.26,445988,447786,в сельскохозяйственный техникум.,,,,
2009-Khiv-2.eaf,arhit.хив.26,456645,459255,"Азербайджанский знал, а потом я…",,,,
2009-Khiv-2.eaf,arhit.хив.26,460769,462619,поехал в Тыниц… это…,,,,
2009-Khiv-2.eaf,arhit.хив.26,463275,463901,восьмой…,,,,
2009-Khiv-2.eaf,arhit.хив.26,465137,466584,"шест=, пятый, шестой…",,,,
2009-Khiv-2.eaf,arhit.хив.26,467191,469122,седьмой классы там учился.,,,,
2009-Khiv-2.eaf,arhit.хив.26,470426,472874,То= на азербайджанском языке.,,,,
2009-Khiv-2.eaf,arhit.хив.26,474263,474726,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,478959,482068,Ну нам… преподавали русский язык тоже тогда…,,,,
2009-Khiv-2.eaf,arhit.хив.26,483295,484069,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,484471,485424,В Тынице.,,,,
2009-Khiv-2.eaf,arhit.хив.26,486625,487150,А…,,,,
2009-Khiv-2.eaf,arhit.хив.26,489066,490343,Два-три часа…,,,,
2009-Khiv-2.eaf,arhit.хив.26,490779,493964,"на, на русском языке преподавали нам это.",,,,
2009-Khiv-2.eaf,arhit.хив.26,494643,495440,На неделю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,498980,500598,"Здесь тоже было, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,501670,503164,Тоже русский здесь был.,,,,
2009-Khiv-2.eaf,arhit.хив.26,507620,510414,Писать учили только на азербайджанском языке.,,,,
2009-Khiv-2.eaf,arhit.хив.26,512900,516186,"На ла=, вот, современный латинский язык, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,518717,519102,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,526048,527926,Арабский я не знаю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,529703,530716,"Нет, не учили.",,,,
2009-Khiv-2.eaf,arhit.хив.26,532626,534383,Арабский языки я не знаю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,535699,537826,#Говорит на другом языке#,,,,
2009-Khiv-2.eaf,arhit.хив.26,547958,551258,"Нет, мне не надо, я даже письменность не знаю.",,,,
2009-Khiv-2.eaf,arhit.хив.26,553309,554091,Не зЗнаю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,555058,556105,Не знаю!,,,,
2009-Khiv-2.eaf,arhit.хив.26,560727,564461,"Я... начал говорить, это тридцать шестой год.",,,,
2009-Khiv-2.eaf,arhit.хив.26,565008,568468,Я поступил в сельскохозяйственный техникум в Дербенте.,,,,
2009-Khiv-2.eaf,arhit.хив.26,568950,571885,"Там и научился учить, на русском языке.",,,,
2009-Khiv-2.eaf,arhit.хив.26,576128,578974,"Там да, там преподавали на русском языке.",,,,
2009-Khiv-2.eaf,arhit.хив.26,581570,583066,Лезгинский знаю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,583815,585329,Агульский знаю…,,,,
2009-Khiv-2.eaf,arhit.хив.26,586841,589076,Потом азербайджанский знаю.,,,,
2009-Khiv-2.eaf,arhit.хив.26,592325,594987,"Агу=, я работал в Агульском районе.",,,,
2009-Khiv-2.eaf,arhit.хив.26,597956,600144,Я работал там в Агульском районе…,,,,
2009-Khiv-2.eaf,arhit.хив.26,601151,605047,тридцать четвёртого по тридцать восьмой год.,,,,
2009-Khiv-2.eaf,arhit.хив.26,607669,610998,Я... начальник управления сельского хозяйства.,,,,
2009-Khiv-2.eaf,arhit.хив.26,620303,621731,Тридцать четвёртый…,,,,
2009-Khiv-2.eaf,arhit.хив.26,623514,625224,"Нет, тридцать четвёртый.",,,,
2009-Khiv-2.eaf,arhit.хив.26,631123,633232,"Пятьдесят шестой год был, да.",,,,
2009-Khiv-2.eaf,arhit.хив.26,637283,638773,Пятьдесят шестой год.,,,,
2009-Khiv-2.eaf,arhit.хив.26,641277,641954,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,651503,653404,По-матерински да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,655233,657014,Да. Его…,,,,
2009-Khiv-2.eaf,arhit.хив.26,657457,659379,родители и моя мать…,,,,
2009-Khiv-2.eaf,arhit.хив.26,661211,662699,ро=… этот…,,,,
2009-Khiv-2.eaf,arhit.хив.26,663462,664190,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,676112,677469,Моих родителей…,,,,
2009-Khiv-2.eaf,arhit.хив.26,678418,682140,"У меня отец был Талибу, Таль… Абдуладиду Талиб.",,,,
2009-Khiv-2.eaf,arhit.хив.26,683001,684588,Он так хорошо…,,,,
2009-Khiv-2.eaf,arhit.хив.26,685545,690783,"Самый… знаменитый, самый… почитаемый человек в нашем селении.",,,,
2009-Khiv-2.eaf,arhit.хив.26,691333,691906,Да.,,,,
2009-Khiv-2.eaf,arhit.хив.26,693186,693626,Он…,,,,
2009-Khiv-2.eaf,arhit.хив.26,694574,696580,неграмотный сам…,,,,
2009-Khiv-2.eaf,arhit.хив.26,696998,699475,"но, зато, понимаете, держал…",,,,
2009-Khiv-2.eaf,arhit.хив.26,702010,704218,соотношение с населением,,,,
2009-Khiv-2.eaf,arhit.хив.26,704777,706249,так хорошо что его…,,,,
2009-Khiv-2.eaf,arhit.хив.26,706998,707562,все!..,,,,
2009-Khiv-2.eaf,arhit.хив.26,708104,709158,значит наши,,,,
2009-Khiv-2.eaf,arhit.хив.26,709699,713498,сельчане... приходили к нему… за советом.,,,,
